dataset,selector,algorithm,selection_value,k_features,epoch,split,train_loss
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,85,validation,1.681121826171875
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,86,validation,1.6818779706954956
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,87,validation,1.6947842836380005
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,88,validation,1.6963576078414917
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,89,validation,1.6958993673324585
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,90,validation,1.6954302787780762
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,91,validation,1.6941698789596558
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,92,validation,1.684342861175537
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,93,validation,1.6845932006835938
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,94,validation,1.6847026348114014
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,95,validation,1.667796015739441
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,96,validation,1.6693952083587646
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,97,validation,1.671479344367981
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,98,validation,1.676352858543396
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,99,validation,1.6721948385238647
colon,concrete_autoencoder,ConcreteAutoencoder,30,30,100,validation,1.6756447553634644
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,1,train,2.3221561908721924
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,2,train,2.2589669227600098
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,3,train,2.202478170394897
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,4,train,2.146851062774658
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,5,train,2.099332332611084
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,6,train,2.051446914672852
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,7,train,2.00486159324646
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,8,train,1.9647470712661743
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,9,train,1.9254283905029297
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,10,train,1.8868579864501955
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,11,train,1.8492966890335083
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,12,train,1.8178343772888184
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,13,train,1.7858086824417114
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,14,train,1.7573553323745728
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,15,train,1.7279917001724243
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,16,train,1.700468897819519
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,17,train,1.6750332117080688
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,18,train,1.652043700218201
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,19,train,1.631405234336853
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,20,train,1.6107478141784668
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,21,train,1.5929330587387085
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,22,train,1.5740493535995483
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,23,train,1.5575770139694214
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,24,train,1.5424431562423706
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,25,train,1.5273810625076294
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,26,train,1.5135051012039185
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,27,train,1.5002400875091553
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,28,train,1.4896469116210938
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,29,train,1.480701565742493
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,30,train,1.4738785028457642
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,31,train,1.4645181894302368
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,32,train,1.456655502319336
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,33,train,1.4596284627914429
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,34,train,1.4412623643875122
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,35,train,1.4333572387695312
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,36,train,1.4318324327468872
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,37,train,1.4339618682861328
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,38,train,1.425052285194397
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,39,train,1.4328715801239014
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,40,train,1.4214380979537964
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,41,train,1.4171125888824463
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,42,train,1.4208673238754272
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,43,train,1.4320895671844482
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,44,train,1.4428136348724363
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,45,train,1.4544739723205566
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,46,train,1.423843502998352
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,47,train,1.4616875648498535
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,48,train,1.421187400817871
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,49,train,1.4359045028686523
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,50,train,1.4402695894241333
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,51,train,1.4643990993499756
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,52,train,1.4601267576217651
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,53,train,1.4154698848724363
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,54,train,1.472987174987793
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,55,train,1.4591655731201172
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,56,train,1.4479843378067017
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,57,train,1.4441791772842407
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,58,train,1.4714462757110596
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,59,train,1.4824204444885254
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,60,train,1.4623874425888062
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,61,train,1.460548758506775
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,62,train,1.448672890663147
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,63,train,1.4485416412353516
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,64,train,1.4673869609832764
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,65,train,1.4735159873962402
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,66,train,1.5141195058822632
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,67,train,1.4849482774734497
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,68,train,1.4717886447906494
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,69,train,1.5067046880722046
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,70,train,1.4951226711273191
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,71,train,1.5036656856536863
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,72,train,1.478150486946106
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,73,train,1.499159812927246
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,74,train,1.4889020919799805
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,75,train,1.5160337686538696
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,76,train,1.507878303527832
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,77,train,1.5234379768371582
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,78,train,1.5258126258850098
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,79,train,1.5815547704696655
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,80,train,1.4974868297576904
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,81,train,1.4761449098587036
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,82,train,1.4904215335845947
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,83,train,1.4955463409423828
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,84,train,1.484490990638733
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,85,train,1.4665073156356812
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,86,train,1.4985889196395874
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,87,train,1.4978851079940796
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,88,train,1.444811463356018
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,89,train,1.5031380653381348
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,90,train,1.5255757570266724
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,91,train,1.4398434162139893
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,92,train,1.488422155380249
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,93,train,1.5287338495254517
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,94,train,1.480130910873413
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,95,train,1.4830414056777954
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,96,train,1.4938024282455444
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,97,train,1.481637954711914
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,98,train,1.4425501823425293
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,99,train,1.5270373821258545
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,100,train,1.4733824729919434
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,1,validation,2.294924020767212
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,2,validation,2.241912603378296
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,3,validation,2.195152521133423
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,4,validation,2.1558682918548584
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,5,validation,2.104593515396118
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,6,validation,2.071678400039673
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,7,validation,2.01779842376709
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,8,validation,1.983237028121948
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,9,validation,1.9700024127960205
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,10,validation,1.9410130977630613
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,11,validation,1.9158704280853271
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,12,validation,1.8850935697555544
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,13,validation,1.864859700202942
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,14,validation,1.8766090869903564
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,15,validation,1.8581926822662356
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,16,validation,1.8420747518539429
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,17,validation,1.828908085823059
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,18,validation,1.817971110343933
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,19,validation,1.771257996559143
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,20,validation,1.7169793844223022
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,21,validation,1.708413004875183
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,22,validation,1.7013999223709106
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,23,validation,1.694071650505066
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,24,validation,1.6876091957092283
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,25,validation,1.6798547506332395
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,26,validation,1.6764030456542969
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,27,validation,1.6741067171096802
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,28,validation,1.6727747917175293
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,29,validation,1.6777842044830322
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,30,validation,1.678430676460266
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,31,validation,1.67953622341156
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,32,validation,1.662134885787964
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,33,validation,1.6946144104003906
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,34,validation,1.6979219913482666
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,35,validation,1.7067865133285522
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,36,validation,1.7325628995895386
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,37,validation,1.7154432535171509
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,38,validation,1.69867205619812
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,39,validation,1.703610062599182
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,40,validation,1.697477102279663
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,41,validation,1.7014752626419067
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,42,validation,1.7051068544387815
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,43,validation,1.7469840049743652
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,44,validation,1.7500882148742676
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,45,validation,1.7524762153625488
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,46,validation,1.7550629377365112
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,47,validation,1.7662218809127808
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,48,validation,1.7688568830490112
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,49,validation,1.7713717222213743
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,50,validation,1.7733585834503174
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,51,validation,1.7742855548858645
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,52,validation,1.7743744850158691
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,53,validation,1.7748935222625732
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,54,validation,1.7753677368164062
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,55,validation,1.7758376598358154
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,56,validation,1.7768094539642334
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,57,validation,1.7776070833206177
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,58,validation,1.7778328657150269
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,59,validation,1.77759850025177
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,60,validation,1.77763032913208
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,61,validation,1.7793707847595217
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,62,validation,1.781349778175354
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,63,validation,1.7363289594650269
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,64,validation,1.737410068511963
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,65,validation,1.7377241849899292
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,66,validation,1.7854875326156616
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,67,validation,1.7861907482147217
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,68,validation,1.787302851676941
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,69,validation,1.7885175943374634
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,70,validation,1.7896931171417236
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,71,validation,1.791029691696167
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,72,validation,1.791766881942749
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,73,validation,1.791646122932434
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,74,validation,1.7926043272018433
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,75,validation,1.7950433492660522
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,76,validation,1.7973573207855225
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,77,validation,1.7977265119552612
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,78,validation,1.797712326049805
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,79,validation,1.796930909156799
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,80,validation,1.79673171043396
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,81,validation,1.7962743043899536
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,82,validation,1.7966082096099854
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,83,validation,1.7958266735076904
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,84,validation,1.7864763736724854
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,85,validation,1.7864859104156494
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,86,validation,1.7870453596115112
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,87,validation,1.78655743598938
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,88,validation,1.7869611978530884
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,89,validation,1.7861745357513428
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,90,validation,1.784149169921875
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,91,validation,1.783630609512329
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,92,validation,1.7835440635681152
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,93,validation,1.7826669216156006
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,94,validation,1.7820212841033936
colon,concrete_autoencoder,ConcreteAutoencoder,10,10,95,validation,1.781394124031067
